Batch size,Momentum,decay,Learning rate,Epochs,Neurons,Sequence size,Loss,elapsed_sec
12,0.998253514651086,8.74524233504758E-06,0.02785803211026,102,84,30,-0.270346937881362,1100.07645988464
23,0.992354782214451,5.55107919954571E-06,0.089709738600997,311,65,11,-0.27098864301735,249.160006999969
7,0.995969613391615,1.56539061935638E-06,0.069436590154298,858,70,26,-0.271060591068198,13266.0353462696
5,0.992776498318485,2.93117894557943E-06,0.052540597101092,972,99,24,-0.271937420869127,12998.0151796341
27,0.998267941761788,2.86971888307868E-06,0.038207257611284,103,46,18,-0.271973011549562,650.257316589356
5,0.998437069806124,6.33623846413347E-06,0.053162986371501,414,42,29,-0.272102084691806,5232.93087744713
5,0.992449717561563,7.09388369115634E-06,0.067077614148224,986,10,24,-0.272167394532168,13050.4875810146
26,0.991917428976002,9.45561476656974E-06,0.071244780775107,856,92,22,-0.272373310045192,1099.56912612915
7,0.998507172783247,2.10676908198152E-06,0.095700138010703,931,55,30,-0.273024035317282,11569.7350747585
6,0.993127535104216,4.12383116662939E-06,0.092145307773357,761,98,26,-0.274015564867791,10810.5507366657
12,0.996456054961271,5.14448298832008E-06,0.065749395844724,962,40,30,-0.275463001381966,3009.17859053612
10,0.990068486324229,3.92091700655326E-06,0.081800595507596,651,46,25,-0.27673417741948,1895.54177761078
15,0.998100067835134,2.7225763358467E-06,0.065573218795618,103,21,10,-0.277641547121564,1100.20179033279
26,0.991609746137188,8.3743572182233E-06,0.093716491036164,100,54,8,-0.27789406934563,1897.78449320793
18,0.990043069445526,1.36585023204627E-06,0.092572572878626,947,78,28,-0.278475881103546,1895.52080488205
5,0.995871823140726,7.87465527764015E-06,0.090939744260468,953,41,30,-0.281188299018209,13571.7114505768
6,0.998913084911805,7.55864936088933E-06,0.044371396074186,621,70,10,-0.282593985297242,1895.61158204079
16,0.996969175379735,3.01722048616472E-06,0.078209915458621,218,99,24,-0.282656972078567,414.987096071243
5,0.992464371718261,7.29579260796056E-06,0.015679794078633,954,7,29,-0.282904987333603,17734.7958886623
21,0.998468125546497,5.07249409005359E-06,0.098448468815092,101,68,10,-0.282932815807206,3009.82422232628
7,0.990445333955494,6.17467931151371E-06,0.090064315572763,971,88,24,-0.283081387427259,11201.7421765327
6,0.998262589586548,4.96760319529103E-06,0.060322501898798,101,70,24,-0.283782452027848,1896.37905406952
5,0.998599193327274,4.78572467923893E-06,0.04500932853071,674,15,22,-0.284022558774603,7730.99590110779
7,0.990943455125548,9.05653927727276E-06,0.080250011101411,925,81,22,-0.284267530002092,12735.4604563713
7,0.991934362225466,2.8568336109524E-06,0.045647939131683,826,26,30,-0.28457974618481,13080.8272242546
7,0.997612982121694,2.08508586218647E-06,0.042776281561606,810,27,30,-0.286446750724828,9034.76342463493
7,0.996139008760479,5.61552996205956E-06,0.06159920348812,632,31,28,-0.286551706613071,3009.23764252663
8,0.998575380063958,2.62548347949471E-06,0.065639594569484,869,59,26,-0.286754899202509,7800.92420172691
5,0.990994356643028,6.85313410022365E-06,0.052937518305678,896,46,30,-0.287578571768057,16612.5942304134
17,0.998216300012039,9.90130686168588E-06,0.096258571718406,101,77,18,-0.288681305634479,1100.24457240105
6,0.99886878203144,3.12890397046426E-06,0.059184800265673,184,75,5,-0.289631738355666,316.283116817474
29,0.995175009291321,6.29506449126877E-06,0.09690282510968,992,85,27,-0.290180262733013,1098.87907528877
7,0.997056450122516,1.58196148616586E-06,0.028852882031937,655,34,29,-0.290218660447706,6750.67973661423
5,0.995288649687894,9.65020492099315E-06,0.099763229057219,398,32,26,-0.29051118740376,1895.90442681313
20,0.998218261708245,9.27254208157371E-06,0.091369948610709,101,69,10,-0.290952593696361,3010.85033941269
5,0.992313787923797,9.58674044878067E-06,0.084351191768826,834,42,30,-0.291096352681678,20120.5389814377
29,0.994973524032836,2.13064146945837E-06,0.096258300074016,528,63,14,-0.291674438825588,415.005269527435
5,0.994719980185596,4.51775163275482E-06,0.044020151396526,990,61,25,-0.29239926968721,12780.9164164066
14,0.998078597930613,4.24680387861525E-06,0.099121783000245,843,95,22,-0.292716899043635,1895.59466195107
9,0.998856044143871,9.69870149066626E-06,0.035838835799727,556,29,25,-0.292957619783726,4777.80425715446
24,0.990038405101483,5.54754108428048E-06,0.087425351188488,261,53,16,-0.293313913047314,248.379864931107
7,0.998785599301992,7.68133755405929E-06,0.045731747024992,854,15,20,-0.293811793664568,9158.53766918182
6,0.992015491340551,7.76219666193306E-06,0.089660486337867,785,70,30,-0.293890130616003,12415.9994478226
6,0.998442692894928,3.48298220837904E-06,0.049805590817917,102,21,23,-0.294170559001596,1896.13532042503
6,0.991360842762798,2.7256311615992E-06,0.057270554247699,899,34,28,-0.295607618266536,15063.6475770473
6,0.990162533591381,7.88457206120371E-06,0.070975412397551,935,36,27,-0.295636907299148,12386.3152549267
6,0.998915002624192,4.04148245118424E-06,0.035011086747035,591,23,14,-0.296305520479212,5138.05764460564
17,0.997862383917417,1.98971572054879E-06,0.085169847463671,101,21,28,-0.296532606245369,1099.92723321915
7,0.990645565105291,3.11421526029185E-06,0.05742979315194,957,50,23,-0.298601005108733,11960.3710215092
6,0.998330996413722,7.61115566567638E-06,0.040287744450861,823,43,26,-0.298627024635355,8308.1325006485
12,0.995641950113355,1.69517395661493E-06,0.049402587303228,166,66,28,-0.299345564878275,649.291394472122
16,0.998084969258655,5.93639313622806E-06,0.067976390166422,101,10,27,-0.300769815736629,1099.84453463554
6,0.991375121949743,8.33062877940102E-06,0.03197139826649,842,42,21,-0.301691268149175,18375.0998048782
7,0.9981453252482,5.65517684348332E-06,0.082359613074981,982,52,29,-0.303066833685803,9223.30624365807
9,0.99847890573529,7.04451646911549E-06,0.074354179038451,365,44,7,-0.303357555784962,648.944591522217
7,0.992170863174036,6.10006141082453E-06,0.071096560802704,816,42,25,-0.304525115229982,11997.4633705616
30,0.998602364025296,9.36917412160533E-06,0.068621640793242,326,11,27,-0.305821179709536,4490.66084241867
5,0.99104518059267,9.28293482990948E-06,0.061019024677618,830,40,23,-0.306395911464566,15447.9879484177
12,0.996456815746335,2.48301799697984E-06,0.043736879513655,101,55,15,-0.306628332770977,1896.29614973068
5,0.998217301997702,4.6976117903734E-06,0.067143506660232,935,29,27,-0.307127434998117,10835.1353502274
5,0.991632369415923,9.08532971117344E-06,0.084090844404638,845,60,27,-0.307905747416489,20722.3277344704
6,0.991091333765364,2.87720267967991E-06,0.060799017238477,593,56,27,-0.30829625386507,3009.29839658737
5,0.990832555691931,2.47762148503085E-06,0.074371212723036,927,61,24,-0.308368820122423,15268.5594294071
7,0.990492961885637,6.31346258952431E-06,0.096828710018281,777,30,25,-0.309129216173228,11642.9744348526
27,0.994422030646017,4.17155166570373E-06,0.095046044868121,100,28,6,-0.31305818259716,1897.51355099678
6,0.996805137426457,5.40600837667737E-06,0.091690247255731,975,83,28,-0.315514005480274,13657.3953607082
5,0.998577247098843,4.81784752890125E-06,0.08000200114357,935,83,22,-0.315754214399739,12095.3639030457
5,0.998796907992121,5.74887638147676E-06,0.057933492013385,188,18,23,-0.31822006482827,4009.76564764977
7,0.991141852688328,1.92067936743359E-06,0.078582908366377,775,55,22,-0.318249262477222,13080.9192256927
7,0.998812149065826,2.15606075475334E-06,0.05666810300176,609,12,5,-0.320949290135894,4008.84868884087
7,0.99815106495903,5.86653096722282E-06,0.068942397887842,900,28,20,-0.322110575202264,9292.06427121162
13,0.997722891540494,5.5062657419094E-06,0.071084763305214,826,45,19,-0.322442461193229,1895.45475959778
7,0.998494841201274,3.2635830246761E-06,0.092970884827759,102,50,8,-0.324436460222517,1897.76966834068
17,0.998905703935468,9.29008958419442E-06,0.013128209126751,104,79,14,-0.324506243786861,3010.83062195778
5,0.997282399901102,2.94692920935884E-06,0.075299130447652,788,76,28,-0.324526548706075,9995.77982735634
7,0.998130418331134,7.86181317951138E-06,0.084651904383757,989,97,5,-0.324613798522588,5000.6316845417
15,0.998712217439792,9.92121234309541E-06,0.048425398784257,858,17,12,-0.324634224176407,4490.33551049233
5,0.998871417204203,5.91815679046779E-06,0.030043787225621,689,8,30,-0.324978888595617,8574.00762939453
7,0.997072771881774,4.35691783259718E-06,0.054529837785623,924,45,24,-0.325123132384838,11281.2102253437
6,0.998343935586513,3.11521769023729E-06,0.044499081931555,812,16,28,-0.326677630985937,8574.05203342438
7,0.998340543307316,5.91616281719284E-06,0.037071736359106,811,52,29,-0.326738582022728,8649.44041609764
20,0.994030044116939,2.91368980649725E-06,0.094339891446642,786,22,20,-0.327939078996056,1099.19448876381
7,0.996317656802591,6.87634969672601E-06,0.092971058670899,946,63,8,-0.328043388468879,1895.86071538925
8,0.998309665815492,1.63635203566484E-06,0.099200646839971,970,52,24,-0.328304654740273,7919.00656199455
6,0.995303868495818,1.34491288378312E-06,0.091734013714334,101,26,13,-0.328319499941216,1100.34054517746
9,0.990101350353128,3.86478230246292E-06,0.094523648801539,114,16,11,-0.328511881432971,415.13179898262
6,0.993620083569332,4.92482666756667E-06,0.054443748309191,745,18,28,-0.328779108582004,10795.392778635
5,0.998906183317271,4.30179393250265E-06,0.042440497820818,708,9,29,-0.330399700550623,7933.46379709244
15,0.995757593136846,1.1306740133608E-06,0.074751527262867,504,48,23,-0.330869394697641,1099.58297181129
5,0.998172651251656,6.43916084234564E-06,0.061573872258483,101,52,25,-0.331803308998017,3010.57387542725
5,0.991734704631034,6.94814135627879E-06,0.081122459191376,949,35,28,-0.332478616186368,19732.9046225548
10,0.996079270311429,9.04920372017403E-06,0.069083933268493,147,49,8,-0.332984976014312,217.512195587158
5,0.99101946514762,7.01696309447204E-06,0.072836099200768,852,41,25,-0.333264158047894,13349.7448337078
10,0.998110649864295,2.10077168868356E-06,0.086208016953713,537,16,20,-0.333417357582795,5000.70426344872
30,0.997796612110313,7.50807552729739E-06,0.086009491126994,821,36,22,-0.333984820466293,1098.83602070808
5,0.992629336368945,6.6510140363181E-06,0.087150708018182,904,40,29,-0.334506610788966,19822.1409268379
12,0.995444300492393,6.82408528274457E-06,0.049196848981972,100,90,17,-0.335453424602747,1897.40144777298
12,0.998646523025547,8.11681353855855E-06,0.058192127570036,100,88,7,-0.336063718253916,1897.55992126465
30,0.993719476513222,9.55617371337061E-06,0.092829539942668,100,85,14,-0.338212875361295,1896.61329102516
28,0.997643035625268,5.07634668361243E-06,0.079542620050603,742,96,23,-0.338807937189152,1099.731102705
5,0.990436213306388,5.46684688732772E-06,0.059695758921299,445,23,29,-0.339216720833573,3009.12019538879
11,0.991830387768062,4.85512964315383E-06,0.061235831959047,935,25,26,-0.341073634776663,3009.19587802887
6,0.998066502671698,2.83617249669017E-06,0.056645888647139,982,31,22,-0.341284909687544,11760.7450811863
6,0.992926568368804,4.99357459834465E-06,0.056111192045401,917,76,27,-0.341870907773363,12452.867487669
19,0.998115328701272,3.03536168799177E-06,0.097912442357679,100,85,7,-0.342420848030032,3009.79895758629
7,0.997441675474691,4.88140673936053E-06,0.091422070478532,101,38,22,-0.342471446645887,1100.34964108467
5,0.998082182023369,6.38813294412083E-06,0.036183606473717,992,21,30,-0.343314775536137,11547.7205746174
26,0.99846553173326,3.7862940947949E-06,0.02422112171151,102,44,26,-0.344286610471441,1898.01108932495
6,0.994943899764807,8.05868355484408E-06,0.07216169906313,902,23,26,-0.34449512099332,13633.9877686501
5,0.990729389806417,8.10391895744169E-06,0.072764163152544,939,73,11,-0.346064243237583,15424.0405528545
7,0.998654874604456,8.64043021572107E-06,0.08210972016832,944,33,29,-0.346761979082579,9007.13696169853
12,0.99336056929734,5.6871242285923E-06,0.066151796914897,102,45,24,-0.347354079814667,1897.44077467918
5,0.991531656055573,5.54582453131226E-06,0.024813606512441,939,7,24,-0.347532860815842,21218.0735573769
28,0.996863718121844,8.95450661418944E-06,0.027576621723019,103,44,13,-0.348758600729028,3010.47276520729
6,0.990925591077635,4.89668695064165E-06,0.054372257585254,869,94,28,-0.348821474179145,12781.063303709
16,0.998261113283351,9.69543038218139E-06,0.091140739759806,100,72,28,-0.348854732128882,650.390964746475
17,0.998866254106544,9.71741625978265E-06,0.031566449550241,926,79,22,-0.349019958000434,4008.72298955917
13,0.99378493844481,1.20146239841387E-06,0.094125348353019,101,72,25,-0.349115253604473,1897.08668684959
6,0.998352451143341,9.74008794407464E-06,0.051781054568818,992,47,29,-0.349790159252382,10625.5478465557
5,0.992257784118607,5.68896982772912E-06,0.085985714874856,893,73,17,-0.349791232690526,18485.6195728779
5,0.998804242841783,7.92116404666185E-06,0.051106468325245,945,86,25,-0.352034697745075,11136.8035526276
5,0.996449154697172,7.56657841690515E-06,0.094027114335235,925,85,21,-0.353095301672032,12326.4878456593
7,0.990990615622767,1.79814150181818E-06,0.094011748681037,814,86,30,-0.353610915522422,12751.2781317234
16,0.99675009152782,2.21751325429585E-06,0.081165292748378,101,67,28,-0.353694417463836,649.909128665924
7,0.995661601259756,6.59006959251575E-06,0.051186480781953,852,15,23,-0.354334166528363,9336.90439891815
30,0.99121808043079,1.23398704647306E-06,0.091340828178223,102,94,6,-0.354559322198232,415.407953977585
18,0.998858882258113,9.98013823992946E-06,0.096041217971106,992,16,22,-0.35577938117479,4778.01833510399
5,0.997980593618648,8.58741641061066E-06,0.040011643832364,864,17,24,-0.357706959498055,10770.8664736748
17,0.998424751587802,9.43074143468467E-06,0.043356640695526,101,9,18,-0.357717709460606,650.383822441101
10,0.99007035639682,9.97886816726238E-06,0.060907726339827,107,26,22,-0.359857251769618,415.161303281784
29,0.998032086669752,5.89389275529241E-06,0.082815241662448,709,75,27,-0.359901685663994,1098.91865587235
7,0.991092547247236,5.08363347996838E-06,0.080300083191803,892,38,26,-0.360201594994423,14248.9324567318
17,0.998779180413437,6.96997457506977E-06,0.085448653228694,102,30,18,-0.360891856563588,415.229477643967
5,0.995152172950322,6.8180480325164E-06,0.059168834581082,786,60,23,-0.361033940001538,13517.7118530273
6,0.996072993297079,5.02609276498735E-06,0.075468667095251,904,58,22,-0.36190739964184,12938.6167371273
7,0.998460746263489,6.95713712271168E-06,0.080406088279014,100,50,9,-0.362766821469579,415.202862739563
6,0.99188724080653,8.5025383836166E-06,0.069429599462433,786,23,26,-0.363176810931652,14202.9792521
5,0.992682210840757,2.48161719684871E-06,0.076986475889726,906,50,23,-0.363976280940206,16382.8404431343
6,0.993473881623437,5.34036415791702E-06,0.061751664459895,766,26,29,-0.364774813815471,13587.2710876465
8,0.998449342177647,7.92148414932367E-06,0.056254478848385,415,18,29,-0.364888774611617,4490.27894663811
6,0.993825666620565,9.93771340975083E-06,0.097110282257167,854,27,24,-0.367761278009795,9641.80754780769
5,0.992548300344183,9.35131970656199E-06,0.072053804993621,908,40,20,-0.36793666254533,20722.3626122475
7,0.991723866368276,7.85690580836532E-06,0.094118900240108,844,65,24,-0.368493147273647,12341.8345160484
6,0.992097017446005,2.02194762970465E-06,0.087126952296326,978,98,28,-0.369167811207233,13426.2645208836
8,0.998418714993047,1.65608083555692E-06,0.059983651589298,634,37,22,-0.369544626223414,6272.78862857819
5,0.991406658570228,8.35991641342292E-06,0.054731897242858,910,48,30,-0.370634502861448,20859.5526082516
8,0.998963935566314,4.8224430216746E-06,0.081028570993333,634,40,27,-0.371101113075906,6272.58975219727
6,0.993315359855774,4.06811484862296E-06,0.048718069273415,100,22,29,-0.371771809314528,1897.01439619064
5,0.991620582398913,7.38541647467293E-06,0.084135868329127,870,42,9,-0.37274084947243,16984.437707901
6,0.993932723532134,4.00116993008818E-06,0.086192156303766,858,77,22,-0.372840383178309,14408.1127579212
7,0.994043881903307,4.45787571948396E-06,0.098283032862873,580,11,7,-0.373049370191916,1099.11144900322
14,0.994504194091245,1.99469091967214E-06,0.091005702209351,101,86,13,-0.374016175565031,1896.73541426659
6,0.992686744388234,3.47655747420382E-06,0.056271655340932,819,81,27,-0.374473409925369,11427.0587627888
5,0.993754210569319,9.79781755495475E-06,0.073748836206905,757,16,23,-0.377668407794676,13426.3745398521
7,0.99879492465716,8.31315494644801E-06,0.045250533781862,104,18,19,-0.377718375297263,650.070565223694
18,0.994617426446033,7.91119819855068E-06,0.051377624735079,429,74,25,-0.37804240305373,649.649645328522
5,0.994010825435055,1.59449561635265E-06,0.060473638194636,824,7,29,-0.378565124125891,16464.5261752605
5,0.998281934516226,1.25697459014733E-06,0.046507625886105,767,13,28,-0.3787197866427,8445.2212228775
5,0.995558666216981,1.1268443826286E-06,0.091627267324874,936,100,29,-0.379426813253792,12870.9190518856
8,0.991861960999696,5.45903949850108E-06,0.082799586037195,875,66,23,-0.379473271809126,3009.25079989433
7,0.99381908111688,3.64335068734996E-06,0.047524782558148,973,91,25,-0.380299028881053,12147.3667595387
10,0.997638275747586,5.34948268018102E-06,0.007536288772874,101,83,25,-0.381292340286235,1897.55357432365
5,0.997857215560476,7.76322227193763E-06,0.08306380928361,848,42,26,-0.382013232942591,13672.9975867271
7,0.995381202345454,8.94801947391582E-06,0.014466856478323,802,6,23,-0.383006195880865,11938.4889173508
6,0.990569317100983,3.47581643250993E-06,0.073086958732347,984,80,30,-0.383967342876619,15063.4980063438
5,0.993726672063432,4.65791670040902E-06,0.061954109167696,976,53,30,-0.384318935855101,16382.7109155655
18,0.998841684756901,3.84332475237624E-06,0.083596525114367,102,22,29,-0.385683067383305,649.987884998322
12,0.998622179678041,4.42907718225544E-06,0.045670755074309,102,26,17,-0.3858512789011,1897.67461395264
19,0.998449782537728,2.18904912943937E-06,0.082751172053432,100,18,24,-0.386084098289622,1099.94682502747
7,0.99037803353231,5.70779312021728E-06,0.077248815798317,904,48,30,-0.386125915473507,11158.2715439796
5,0.992437512534269,5.03485098401551E-06,0.044067280885543,967,56,24,-0.390830036094214,15724.6528277397
10,0.995053626449875,5.83887192242415E-06,0.081738052483714,309,67,19,-0.391063713779052,648.770791769028
7,0.998830838929562,6.6764092718034E-06,0.031607171354565,103,35,15,-0.392053572019351,649.894186973572
6,0.998823667318733,2.1697818531043E-06,0.049165715970432,101,23,28,-0.39282230600234,1897.44811201096
5,0.997350336344094,8.00904997751972E-06,0.057832090002516,148,53,5,-0.393176233678153,4010.16575598717
19,0.996888067036871,9.20016879981267E-06,0.069027850192964,103,57,9,-0.39478972903928,3010.54354023933
5,0.992541543262923,4.48380789255417E-06,0.082910594014592,907,24,30,-0.395190427540451,20120.4113645554
5,0.991425541971933,6.13953981572164E-06,0.085032377987787,828,39,12,-0.397076735330611,17503.5535562038
12,0.996095405417533,3.0356635106404E-06,0.048553780177396,800,37,13,-0.397266618907452,1099.75780153275
28,0.995097841383817,5.62938402110366E-06,0.096489143803218,101,67,23,-0.397450804710388,1100.57126665115
5,0.992807180255931,8.11378675726992E-06,0.078116705836702,100,76,28,-0.398523106690376,1897.27072024345
29,0.998915941944483,2.74239723200161E-06,0.091056471913656,572,17,26,-0.399453543205845,4490.50949239731
9,0.992816760474226,3.27002816395096E-06,0.094221590467565,930,22,15,-0.401296046591297,1895.6276550293
6,0.998516739603242,7.42874854743008E-06,0.070224539003157,261,21,28,-0.401390517911603,4008.90079522133
7,0.99730770664193,9.76245167042371E-06,0.0712039513575,102,21,19,-0.403116925464322,1896.9966275692
5,0.998903148011634,4.54361014056677E-06,0.022104526095375,588,5,26,-0.403839267711056,6850.65925502777
7,0.99891251193656,3.38050958069437E-06,0.043934576883987,511,24,29,-0.404070485423329,5712.53521442413
22,0.998380719794763,1.86307046583266E-06,0.030918071589882,101,75,28,-0.405404375445458,415.28678894043
5,0.993705821125393,1.21262683128229E-06,0.09085622855027,979,55,29,-0.407097132215577,19482.4369781017
21,0.997949725115869,5.15349677786328E-06,0.065597846121522,103,35,20,-0.409114336026342,650.01833486557
17,0.997800465278492,7.85580120364794E-06,0.025176303015789,102,79,28,-0.409769772181428,650.115170001984
20,0.997587968509778,3.40190889981216E-06,0.072396027502605,406,24,14,-0.41155986165263,414.685637950897
7,0.998955247525054,8.18690185524932E-06,0.040387651018772,904,6,28,-0.411978903156455,7772.85784101486
14,0.99888219632235,9.16567700727926E-06,0.019449561392976,100,75,24,-0.412324928539865,3009.95373320579
5,0.990088269946661,7.53902901916412E-06,0.07718433896275,886,90,29,-0.412778403009138,13288.6592073441
7,0.998902231895512,9.60537987031844E-06,0.043314963184636,595,14,26,-0.413280728491063,6116.2838242054
6,0.998647525800668,8.74045012018488E-06,0.051879698500495,873,17,29,-0.413983455588741,8824.61459732056
5,0.992546132203195,5.54224788048588E-06,0.066321224159998,853,48,17,-0.414346786487537,19313.567741394
5,0.998081385028445,7.91401151169847E-06,0.072489696011253,739,26,28,-0.414843864658827,10267.249689579
15,0.998151595198489,6.60684050688165E-06,0.076340249033495,105,32,10,-0.414999939957444,650.225306749344
6,0.998891978309478,7.72925840789253E-06,0.053017327271131,785,33,29,-0.417512686021866,7442.21270155907
5,0.990031611938832,9.26793782695042E-06,0.055967953813632,776,65,24,-0.417543797179106,13763.7298688889
5,0.992545834653114,4.2125370551968E-06,0.088596061506151,845,65,22,-0.418285020087895,15648.9384839535
14,0.990528910378411,1.83235099572377E-06,0.095871483071042,101,93,24,-0.419137147512842,1897.86717891693
6,0.995895990468109,7.76030366843124E-06,0.055512864813796,954,12,29,-0.420202787124342,12870.9315443039
6,0.990086679962386,1.27916986128353E-06,0.063863641622886,746,21,20,-0.42183918231412,10475.2845449448
5,0.99617451193451,6.31321890668652E-06,0.067458853129342,790,49,30,-0.422213628327334,13963.9184093475
6,0.996598352213306,5.64651647035276E-06,0.085955896319381,921,42,24,-0.424201098211268,11698.0715763569
5,0.998783655470502,5.28449449738962E-06,0.047396510698752,707,11,22,-0.424965047522595,6237.45078611374
5,0.992067103647595,4.88041736686301E-06,0.086596301136944,981,73,23,-0.426815853307122,16678.8343703747
5,0.993951585693949,3.64861349086152E-06,0.085150776801255,909,48,28,-0.428865171728596,16325.5160341263
7,0.992329618890684,2.76345674194827E-06,0.091177611196727,878,70,21,-0.429463503392119,13110.9727749825
7,0.997873908046219,6.44307866311377E-06,0.097266534776872,866,63,21,-0.43037196131129,8322.63647198677
6,0.990210108907618,2.81673004889357E-06,0.081687872777491,761,53,26,-0.43063430614928,13265.9831223488
5,0.998348976000648,7.00036750433121E-06,0.093921213376385,102,82,16,-0.432031212296958,4009.19818425179
16,0.998659276181881,4.6924735656417E-06,0.085523564672319,101,100,8,-0.432308158096002,1897.89679217339
5,0.991326981544515,9.8155787636818E-06,0.058984209830381,100,16,23,-0.433861771696492,1895.9835422039
15,0.990372443157019,7.72249974869456E-06,0.099320042948556,366,17,12,-0.434322863356354,414.678825616837
6,0.992670181351565,1.32808736038971E-06,0.099313651841738,952,45,21,-0.435361699367824,12826.4719984531
5,0.99326037835443,5.64763666447568E-06,0.074826549332694,760,94,24,-0.437035935514785,12452.9231750965
5,0.991580771928783,1.78397747293964E-06,0.090594752254043,882,68,25,-0.439882984503787,14583.0031285286
5,0.996609556473801,7.63268539532015E-06,0.091948985514606,800,53,25,-0.442956115654174,11828.3144748211
6,0.998913124229977,4.47942492622932E-06,0.058139169335436,625,22,28,-0.44303356351391,5138.00296640396
6,0.995344232796974,6.97552725269528E-06,0.066193478153585,100,75,27,-0.444066184473799,1896.03057813644
19,0.991870082387165,7.49998341607232E-06,0.06698085403926,853,69,17,-0.444174312520772,1099.51979374886
5,0.998815424199226,8.56852460443154E-06,0.091559754153662,995,26,28,-0.444620821745165,10357.1059129238
6,0.994924711616054,5.06614768585372E-06,0.08618718012918,932,25,30,-0.446234092597039,11813.5874567032
6,0.998635912553242,6.73346693535711E-06,0.099085877123427,263,40,24,-0.447091704670419,1099.37127566338
20,0.997440979180952,4.63925766298972E-06,0.061652659568341,100,48,21,-0.447170362660759,1100.51111578941
8,0.99001327688955,7.91552513788909E-06,0.030773238572359,103,86,24,-0.44744215620325,649.864671945572
5,0.998530215939188,1.1174464531653E-06,0.047093730818302,789,27,22,-0.453510532253667,8397.45051813126
6,0.99845492883359,2.67140989545892E-06,0.069742484193205,101,14,24,-0.453745753524151,4009.46595978737
8,0.99814986181443,7.29342135329409E-06,0.063459170316705,713,14,26,-0.455019886189319,5430.44255757332
5,0.997302662016668,7.68413722720969E-06,0.060277473916678,101,49,23,-0.455376421150408,4009.00259375572
18,0.994791030025847,5.83652768471233E-06,0.082325190899521,136,66,9,-0.455672011691697,158.392166852951
17,0.998355663948416,2.35724935509466E-06,0.092221795294674,104,46,17,-0.458270142475764,415.194337129593
6,0.9904200364785,2.88658209095844E-06,0.082946934850321,101,30,22,-0.459533299427283,1897.18160748482
14,0.998844026578771,6.33707254882904E-06,0.098951793961928,101,51,23,-0.459562833999333,650.397478103638
28,0.990345584248031,3.55213484042616E-06,0.044663498270269,103,30,10,-0.46097514459065,1896.33505296707
7,0.998317503442514,6.75036158740891E-06,0.095843509357555,795,20,21,-0.461535649550588,8924.58754467964
21,0.998163863652655,3.54671814948205E-06,0.068524191222138,101,34,30,-0.461761787053078,1896.80450534821
7,0.990893812402977,9.15094263254212E-06,0.030760106316795,848,15,23,-0.461871680166376,15937.4009227753
6,0.998910074267722,1.79140907321685E-06,0.098476375032857,525,10,29,-0.462592264336924,6494.57915830612
5,0.998102594855286,7.74149842664778E-06,0.030337776230281,106,13,30,-0.464368722611858,1896.20599460602
5,0.991861798686377,3.29533703048841E-06,0.061331754715634,982,12,27,-0.465253034646207,16325.5082178116
16,0.998983455329223,9.13062878504364E-06,0.062284625606316,566,18,28,-0.465762631867522,3010.10935878754
5,0.992039452933894,5.74012218427766E-06,0.07806291540248,884,33,29,-0.466721081685635,17717.9380488396
6,0.991409636476861,1.66585584534543E-06,0.082009666669342,972,79,24,-0.467071791912647,11397.8748106956
7,0.992970171827676,6.73408018704418E-06,0.050849366997116,103,60,24,-0.469888742458313,3009.4974629879
27,0.998150191250793,5.44927159854276E-06,0.054103725735799,921,15,30,-0.470059868789488,4490.3439655304
6,0.995220671767457,3.82959105870563E-06,0.092626238537471,961,62,22,-0.470149178567686,12595.3915729523
24,0.998928799020434,5.13948085317328E-06,0.075232263264438,101,73,7,-0.470421722441009,1897.70600366592
7,0.998920231351737,3.13137589681467E-06,0.047475415734105,553,18,30,-0.47059487303098,4490.19577932358
7,0.998381022511124,1.52279120437164E-06,0.052054380934574,652,26,30,-0.470941736252718,7442.49370551109
10,0.992818446179569,6.20923430793949E-06,0.097971282738009,832,42,19,-0.471535393036902,1895.61940455437
7,0.992901292681628,2.18232827364544E-06,0.085395682717517,942,87,29,-0.472342123587926,14655.9594841003
5,0.995411106269019,6.59585179440396E-06,0.06809163651364,865,11,28,-0.472577270480894,12998.0257234573
11,0.991766481239628,4.23892980835267E-06,0.086498360051866,101,34,20,-0.474161443820125,1896.40749621391
5,0.991688214692483,4.69691554799175E-06,0.059694056386991,871,32,30,-0.477666834189046,15724.6422715187
21,0.991944000732549,9.02477214441612E-06,0.068250878329421,212,74,25,-0.479801150395515,415.126070976257
12,0.992694400693836,9.24748103760492E-06,0.075448259278034,697,12,22,-0.482033191856585,1895.79259467125
5,0.996667556599332,6.90490775721397E-06,0.069798010069027,942,46,22,-0.482819601893425,10959.3685734272
5,0.990046880512256,2.31586609479813E-06,0.068107760434262,113,99,18,-0.482888611344,649.872577428818
17,0.998807179335748,5.99722688531777E-06,0.071515168043145,281,84,19,-0.483755711155633,414.65944647789
17,0.992459934372379,4.65524279397431E-06,0.053511479004003,101,30,10,-0.486023721342184,1897.88248109818
20,0.996229214877284,6.84861596074142E-06,0.09685970628203,620,9,28,-0.486362618143841,1099.20051455498
15,0.998874287195567,8.50837498563513E-06,0.09069336814768,481,14,29,-0.489085992497783,4008.87459611893
5,0.998526542369572,5.44431605781561E-06,0.0677058242353,986,13,28,-0.489190300465912,11179.9248375893
5,0.998127946737657,7.45609655517839E-06,0.067763074340673,265,15,28,-0.489444071166618,3009.39418649673
